"row_id","MDPL2__Rockstar__dbId","MDPL2__Rockstar__rockstarId","MDPL2__Rockstar__scale","MDPL2__Rockstar__desc_scale","MDPL2__Rockstar__descId","MDPL2__Rockstar__nprog","MDPL2__Rockstar__pId","MDPL2__Rockstar__upId","MDPL2__Rockstar__desc_pId","MDPL2__Rockstar__phantom","MDPL2__Rockstar__Mvir_SAM","MDPL2__Rockstar__Mvir","MDPL2__Rockstar__Rvir","MDPL2__Rockstar__Rs","MDPL2__Rockstar__Vrms","MDPL2__Rockstar__mmp","MDPL2__Rockstar__lastMM_scale","MDPL2__Rockstar__Vmax","MDPL2__Rockstar__x","MDPL2__Rockstar__y","MDPL2__Rockstar__z","MDPL2__Rockstar__vx","MDPL2__Rockstar__vy","MDPL2__Rockstar__vz","MDPL2__Rockstar__angMom_x","MDPL2__Rockstar__angMom_y","MDPL2__Rockstar__angMom_z","MDPL2__Rockstar__spin","MDPL2__Rockstar__breadthFirstId","MDPL2__Rockstar__depthFirstId","MDPL2__Rockstar__treeRootId","MDPL2__Rockstar__forestId","MDPL2__Rockstar__origHaloId","MDPL2__Rockstar__rockstar_snapnum","MDPL2__Rockstar__snapnum","MDPL2__Rockstar__nextCoprog_depthFirstId","MDPL2__Rockstar__mainLeaf_depthFirstId","MDPL2__Rockstar__lastProg_depthFirstId","MDPL2__Rockstar__Rs_Klypin","MDPL2__Rockstar__Mvir_all","MDPL2__Rockstar__M200b","MDPL2__Rockstar__M200c","MDPL2__Rockstar__M500c","MDPL2__Rockstar__M2500c","MDPL2__Rockstar__Xoff","MDPL2__Rockstar__Voff","MDPL2__Rockstar__spin_Bullock","MDPL2__Rockstar__axisratio_2_1","MDPL2__Rockstar__axisratio_3_1","MDPL2__Rockstar__axis1_x","MDPL2__Rockstar__axis1_y","MDPL2__Rockstar__axis1_z","MDPL2__Rockstar__axisratio_2_1_500c","MDPL2__Rockstar__axisratio_3_1_500c","MDPL2__Rockstar__axis1_x_500c","MDPL2__Rockstar__axis1_y_500c","MDPL2__Rockstar__axis1_z_500c","MDPL2__Rockstar__T_U","MDPL2__Rockstar__M_pe_Behroozi","MDPL2__Rockstar__M_pe_Diemer","MDPL2__Rockstar__Macc","MDPL2__Rockstar__Mpeak","MDPL2__Rockstar__Vacc","MDPL2__Rockstar__Vpeak","MDPL2__Rockstar__halfmass_scale","MDPL2__Rockstar__accRate_Inst","MDPL2__Rockstar__accRate_100Myr","MDPL2__Rockstar__accRate_1Tdyn","MDPL2__Rockstar__accRate_2Tdyn","MDPL2__Rockstar__accRate_Mpeak","MDPL2__Rockstar__Mpeak_scale","MDPL2__Rockstar__Acc_scale","MDPL2__Rockstar__First_Acc_scale","MDPL2__Rockstar__First_Acc_Mvir","MDPL2__Rockstar__First_Acc_Vmax","MDPL2__Rockstar__Vmax_Mpeak","MDPL2__Rockstar__ix","MDPL2__Rockstar__iy","MDPL2__Rockstar__iz","MDPL2__Rockstar__phkey"
355,12312395892398,12395892398,0.9567,0.9781,12548526079,12,-1,-1,-1,0,489633000000000,489740000000000,1632.21,422.138,1341.55,1,0.8192,1244.2,873.068,518.028,342.67,-18.05,640.39,630.68,1.565e16,-2.426e16,-3.458e15,0.01825,57786921,57786913,12693257227,12692641289,126327847,123,123,57803705,57787003,57803704,307.23,489880000000000,529040000000000,410810000000000,277050000000000,55565000000000,135.634,315.44,0.02315,0.55492,0.31746,-6.39338,88.1608,124.219,0.41182,0.22011,-7.82106,62.9941,92.5583,0.6814,499800000000000,498600000000000,489740000000000,489740000000000,1244.2,1356.68,0.7498,19150,19150,35760,75170,81790,0.9567,0.957,0.767,266700000000000,1126.22,1244.2,894,530,350,378592680
356,11411024110208,11024110208,0.7837,0.8013,11180091342,5,-1,-1,-1,0,194369000000000,145430000000000,1162.22,394.373,1012.29,1,0.7837,828.71,883.312,797.19,289.559,0.84,-198.27,843.85,10290000000000,-1.462e16,491900000000000,0.04321,141303773,141303239,12695474749,12695474530,136869219,114,114,141309828,141303338,141309827,534.736,146290000000000,180730000000000,99861000000000,66610000000000,25280000000000,206.279,436.85,0.09425,0.40931,0.27413,-68.4651,-0.59881,84.1428,0.86756,0.56615,1.97837,20.9754,49.4167,0.8817,154100000000000,202000000000000,145430000000000,145430000000000,828.71,863.62,0.5622,157500,157500,38150,19060,20190,0.7837,0.784,0.784,145400000000000,828.71,828.71,904,816,296,354490806
357,12212247956158,12247956158,0.9357,0.9567,12398106118,1,12247956157,12247956157,-1,0,129500000000000,129500000000000,1056.42,351.721,1047.45,0,0.2892,778.8,883.543,796.809,290.316,-412.28,157.36,672.71,2.253e15,-870400000000000,-3.41e15,0.01107,141303254,141313588,12695474749,12695474530,125320173,122,122,141323599,141313678,141323598,255.213,129570000000000,144860000000000,104070000000000,52820000000000,19485000000000,140.724,184.68,0.03075,0.83198,0.53164,46.9063,-43.2251,-30.5297,0.60481,0.4784,39.4785,-8.20889,-18.2268,1.0696,126800000000000,149300000000000,81620000000000,129500000000000,757.82,827.02,0.5622,62820,62820,25050,13630,11320,0.9357,0.767,0.767,81620000000000,757.82,778.8,904,815,297,354487292
358,12312398106118,12398106118,0.9567,0.9781,12550780241,11,-1,-1,-1,0,276393000000000,268160000000000,1335.32,274.711,1132.25,1,0.7837,1007.32,883.709,796.774,290.279,434.84,-86.8,40.09,7.615e15,-1.904e16,5.416e15,0.0355,141303239,141303230,12695474749,12695474530,128592605,123,123,141324316,141303338,141324315,270.65,268220000000000,289690000000000,228200000000000,134830000000000,53349000000000,225.994,355.54,0.04608,0.41747,0.40377,95.4291,-17.3077,-61.5465,0.34964,0.30109,69.0536,-14.6274,-50.404,0.7046,277400000000000,239900000000000,268160000000000,278140000000000,1007.32,1105.14,0.7666,-32020,-32020,24970,47580,37140,0.9357,0.957,0.957,268200000000000,1007.32,1062.26,904,815,297,354487292
359,11811644573288,11644573288,0.8564,0.8755,11796853059,7,-1,-1,-1,0,318579000000000,303550000000000,1446.72,1415.89,1204.78,1,0.5876,1026.82,944.097,44.741,629.842,220.69,512.72,249.57,-3.353e16,2.115e16,1.211e16,0.0261,2335325248,2335325229,12697872533,12697872208,135702116,118,118,2335345141,2335325322,2335345140,633.858,303630000000000,339140000000000,202720000000000,42710000000000,4495200000000,492.823,346.69,0.07592,0.07478,0.04905,101.85,244.165,-42.3082,0.33845,0.28285,22.0594,50.5862,-14.3269,0.9214,289600000000000,393800000000000,303550000000000,320640000000000,1026.82,1218.09,0.6008,17570,17570,-6623,20960,41480,0.7837,0.856,0.856,303600000000000,1026.82,1143.25,966,45,644,902295385
360,10008729822968,8729822968,0.5747,0.5876,8900694017,6,-1,-1,8900694018,0,122757000000000,117620000000000,1155.39,1133.03,1036.04,1,0.5622,872.9,944.019,43.6987,629.985,502.16,788.51,120.64,1.472e15,390900000000000,3.775e15,0.01009,2335327744,2335325247,12697872533,12697872208,151215633,100,100,2335326651,2335325322,2335326650,523.785,117620000000000,122030000000000,95177000000000,27582000000000,3608500000000,331.919,564.38,0.04222,0.08927,0.06947,198.369,197.384,36.7491,0.82461,0.57154,50.247,40.3062,20.0963,0.9622,113900000000000,266600000000000,117620000000000,117620000000000,872.9,872.9,0.5378,34610,34610,93830,48060,48370,0.5747,0.575,0.575,117600000000000,872.9,872.9,966,44,645,902295387
361,10108900694018,8900694018,0.5876,0.6008,9070556963,5,-1,-1,-1,0,123142000000000,109380000000000,1123.87,169.41,1139.32,0,0.5876,962.01,943.513,43.3529,629.951,490.14,847.09,161.67,-661200000000000,3.138e15,-1.794e15,0.00965,2335327497,2335326764,12697872533,12697872208,150770014,101,101,2335329639,2335326843,2335329638,146.948,112300000000000,112020000000000,99598000000000,73366000000000,39249000000000,88.2428,515.06,0.04262,0.52608,0.47392,76.0816,75.8747,35.1673,0.54011,0.44385,62.4514,55.6414,38.1763,1.0235,101700000000000,75270000000000,109380000000000,109380000000000,962.01,962.01,0.4814,81440,81440,39460,31780,31650,0.5876,0.588,0.55,76200000000000,769.72,962.01,966,44,645,902295387
362,9708211855258,8211855258,0.5378,0.5498,8385464560,13,-1,-1,-1,0,193230000000000,195330000000000,1381.16,348.143,1367.97,1,0.4922,1180.5,937.563,3.22828,857.143,346.5,482.77,-563.36,-7.607e15,-6.691e15,-6.025e15,0.02652,99622018,99619517,12698016455,12688910658,153160632,97,97,99625676,99619583,99625675,208.51,195370000000000,195980000000000,190660000000000,145460000000000,23134000000000,281.873,637.38,0.05401,0.51291,0.35225,-114.666,-28.0478,126.064,0.36864,0.22953,94.4672,39.8536,-91.467,0.8742,194000000000000,195700000000000,195330000000000,195330000000000,1180.5,1234.2,0.4814,65500,65500,119800,87910,94110,0.5378,0.538,0.538,195300000000000,1180.5,1180.5,960,3,877,908700490
363,11611337585558,11337585558,0.8192,0.8376,11491618317,10,-1,-1,-1,0,375743000000000,376670000000000,1576.04,384.589,1293.8,1,0.4922,1163.78,936.695,5.45336,856.09,-25.43,685.56,263.42,-3.543e16,-1.259e16,-9.566e15,0.03932,99619690,99619498,12698016455,12688910658,137749158,116,116,99641730,99619583,99641729,376.071,376740000000000,403640000000000,316950000000000,204090000000000,69150000000000,173.052,470.36,0.05036,0.45663,0.35335,130.41,-16.6929,-73.8847,0.57461,0.44724,86.2263,-5.23255,-46.8699,0.6865,355600000000000,370800000000000,376670000000000,376670000000000,1163.78,1234.2,0.526,24080,24080,59040,48520,41310,0.8192,0.819,0.819,376700000000000,1163.78,1163.78,959,5,876,908991598
364,10108900850438,8900850438,0.5876,0.6008,9070712524,4,-1,-1,-1,0,219493000000000,223640000000000,1426.43,514.728,1195.94,1,0.4922,1097.19,937.141,3.70336,856.826,-439.3,496.66,-189.13,-1.09e16,-885100000000000,-7.87e15,0.03511,99621340,99619513,12698016455,12688910658,150938392,101,101,99627297,99619583,99627296,392.032,224100000000000,227350000000000,203590000000000,125360000000000,27371000000000,162.717,266.38,0.04743,0.44079,0.41821,-96.0378,-11.6882,132.019,0.40813,0.33044,-69.9931,-0.42513,94.4012,0.6943,196100000000000,243800000000000,223640000000000,223640000000000,1097.19,1234.2,0.4814,53910,53910,44570,81470,81770,0.5876,0.588,0.588,223600000000000,1097.19,1097.19,959,3,877,908991893
365,12011948585608,11948585608,0.8951,0.9152,12099602158,11,-1,-1,-1,0,377697000000000,347890000000000,1491.96,358.627,1157.52,1,0.4922,1087.17,936.645,6.11844,856.191,-42,627.95,-63.68,-2.115e16,910600000000000,-6.636e15,0.02726,99619540,99619494,12698016455,12688910658,134161214,120,120,99644378,99619583,99644377,397.804,348090000000000,401890000000000,266930000000000,168340000000000,72327000000000,193.588,142.35,0.0319,0.5631,0.45664,93.5746,-10.9453,-66.3317,0.49845,0.47863,68.8608,-3.15754,-45.4163,0.621,341400000000000,336700000000000,347890000000000,380700000000000,1087.17,1234.2,0.526,-38000,-38000,-3361,34150,34860,0.8376,0.895,0.895,347900000000000,1087.17,1160.98,959,6,876,908991601
366,12112099602158,12099602158,0.9152,0.9357,12250478782,8,-1,-1,-1,0,377767000000000,340340000000000,1469.62,358.756,1124.04,1,0.4922,1068.82,936.669,6.26541,856.147,-45.01,595.27,-149.17,-1.93e16,1.773e15,-6.719e15,0.02643,99619521,99619493,12698016455,12688910658,133114928,121,121,99644642,99619583,99644641,402.578,340500000000000,398170000000000,258500000000000,165990000000000,68873000000000,200.855,60.66,0.03037,0.56051,0.46669,97.9004,-7.50488,-64.1154,0.48338,0.47212,69.8295,2.13805,-47.9917,0.6066,337500000000000,334200000000000,340340000000000,380700000000000,1068.82,1234.2,0.526,-24790,-24790,-13720,26420,32660,0.8376,0.915,0.915,340300000000000,1068.82,1160.98,959,6,876,908991601
367,10609740044038,9740044038,0.6565,0.6712,9904698132,10,-1,-1,-1,0,222285000000000,204120000000000,1356.58,374.457,1150.42,1,0.4922,1008.2,936.642,4.38636,856.597,-342.68,537.77,-361.15,-7.727e15,-3.373e15,-2.658e15,0.02526,99620607,99619508,12698016455,12688910658,146867281,106,106,99635837,99619583,99635836,414.396,204600000000000,217410000000000,176150000000000,112590000000000,40876000000000,128.837,131.38,0.03463,0.49113,0.38585,106.573,-11.5702,-101.291,0.47047,0.38506,-75.5186,5.95287,75.7947,0.7167,228800000000000,224700000000000,204120000000000,223640000000000,1008.2,1234.2,0.4814,-17260,-17260,-8592,25170,38890,0.5876,0.656,0.656,204100000000000,1008.2,1097.19,959,4,877,908991594
368,11010392738638,10392738638,0.7173,0.7333,10553008198,5,10392738354,10392738354,10553007942,0,108424000000000,128460000000000,1140.51,159.924,1196.55,1,0.3091,929.48,956.191,70.419,973.944,132.44,1593.79,976.27,2.953e15,6.24e15,-1.941e15,0.01966,631850,731232,12698654951,12698653669,144049984,110,110,741548,731303,741547,155.299,128730000000000,139530000000000,106800000000000,81539000000000,41825000000000,106.602,335.06,0.05871,0.80754,0.61604,-36.5146,58.0021,37.8424,0.88799,0.6648,-36.8397,48.3543,10.1219,1.0514,117900000000000,82430000000000,111150000000000,128460000000000,876.25,964.17,0.5032,101500,101500,10470,8665,10740,0.7173,0.656,0.656,111200000000000,876.25,929.48,979,72,997,918942700
369,9207333708758,7333708758,0.4814,0.4922,7510748941,8,-1,-1,-1,0,120980000000000,120150000000000,1189.9,342.517,1079.63,1,0.4032,991.76,953.872,69.3443,975.009,225.01,292.9,-133.24,-510200000000000,-1.961e15,-1.418e15,0.02062,655259,703877,12698654951,12698653669,155660624,92,92,709707,703937,709706,271.75,120480000000000,120090000000000,111920000000000,77222000000000,22587000000000,104.405,227.45,0.02675,0.55281,0.5145,113.423,-34.2937,-41.9105,0.49459,0.46512,84.8946,-34.789,-27.5609,0.6856,102000000000000,129000000000000,120150000000000,120150000000000,991.76,1109.66,0.3857,236.5,236.5,26160,47670,44810,0.4814,0.481,0.481,120200000000000,991.76,991.76,976,71,998,918941973
370,11110553007608,10553007608,0.7333,0.7498,10712164285,4,10553007211,10553007211,10712163901,0,111200000000000,111230000000000,1081.32,142.754,927.4,1,0.3303,899.74,961.337,74.4158,974.408,-1690.25,470.66,21.11,506600000000000,2.117e15,-2.69e15,0.03319,630375,666329,12698654951,12698653669,143144077,111,111,677733,666423,677732,130.269,118650000000000,118010000000000,98931000000000,78563000000000,35915000000000,14.9815,91,0.03572,0.74506,0.47708,58.3383,42.8364,-27.7794,0.65376,0.42501,46.1207,42.3135,-21.6042,0.6264,112100000000000,74500000000000,108910000000000,114690000000000,911.02,997.59,0.4505,5037,5037,3108,-423.6,3235,0.5747,0.702,0.702,108900000000000,911.02,911.13,984,76,997,918944929
371,9908558869238,8558869238,0.5622,0.5747,8730659989,9,-1,-1,-1,0,328093000000000,327210000000000,1630.28,415.4,1489.7,1,0.4814,1373.82,959.966,75.3744,976.919,387.02,-506.34,-341.07,-4.168e15,1.712e16,-2.601e16,0.04492,643874,621824,12698654951,12698653669,152771408,99,99,634901,621901,634900,247.804,327220000000000,328620000000000,320300000000000,244960000000000,37822000000000,233.527,400.13,0.05977,0.75455,0.48718,-64.9652,123.568,105.233,0.50409,0.34542,-47.6114,112.031,88.0252,0.7168,323600000000000,328500000000000,327210000000000,327210000000000,1373.82,1471.5,0.4814,62200,62200,94700,126700,126800,0.5622,0.562,0.562,327200000000000,1373.82,1373.82,983,77,1000,918943160
372,12011949213178,11949213178,0.8951,0.9152,12100231703,17,-1,-1,-1,0,1.00544e15,835040000000000,1997.61,888.506,1652.79,1,0.4814,1417.28,959.288,74.0499,974.167,-1052.44,-408.03,-60.24,8.72e16,1.131e17,8.544e16,0.03269,623088,621803,12698654951,12698653669,134747794,120,120,660486,621901,660485,918.893,843080000000000,1.2394e15,587520000000000,345860000000000,114810000000000,290.275,540.26,0.05561,0.46092,0.43551,-89.8269,-46.8359,141.502,0.50571,0.48696,-59.2887,-20.1143,86.3473,0.802,1.262e15,1.768e15,835040000000000,835040000000000,1417.28,1518.95,0.6712,351500,351500,113500,119900,104700,0.8951,0.895,0.895,835000000000000,1417.28,1417.28,982,75,997,918942466
373,12412554012598,12554012598,0.9781,1,12698654951,182,-1,-1,-1,0,2.30343e15,2.3106e15,2714.1,248.01,2805.16,1,0.9357,2428.11,957.797,73.3646,974.528,-249.85,-219.79,32.36,-2.375e16,1.016e18,1.333e17,0.03959,621799,621799,12698654951,12698653669,130919202,124,124,703845,621901,703844,227.809,2.3162e15,2.3969e15,2.1065e15,1.6412e15,916700000000000,270.365,798.58,0.06108,0.85545,0.47756,163.872,118.156,-41.6063,0.77955,0.43691,137.709,108.283,1.91752,0.8364,2.853e15,1.281e15,2.3106e15,2.3106e15,2428.11,2428.11,0.8951,296000,296000,827300,443500,381000,0.9781,0.978,0.978,2.311e15,2428.11,2428.11,980,75,997,918942524
374,10609740701458,9740701458,0.6565,0.6712,9905352026,14,-1,-1,-1,0,390353000000000,388470000000000,1681.14,367.234,1435.35,1,0.4814,1314.46,960.316,74.7928,976.098,242.26,-41.9,-549.9,-1.825e16,5.718e16,1.776e16,0.06613,635240,621817,12698654951,12698653669,147597777,106,106,644299,621901,644298,322.5,388880000000000,401900000000000,351250000000000,250230000000000,76014000000000,129.996,491.88,0.0839,0.6947,0.60311,-26.6458,78.9625,118.614,0.63345,0.49712,-16.6099,74.009,88.4448,0.6894,352100000000000,355600000000000,388470000000000,388470000000000,1314.46,1471.5,0.4814,38900,38900,31660,58370,69010,0.6565,0.656,0.656,388500000000000,1314.46,1314.46,983,76,999,918942562
375,8906799905188,6799905188,0.4505,0.4605,6978213301,5,-1,-1,-1,0,112180000000000,112570000000000,1171.71,274.651,1151.07,1,0.4032,1037.21,953.887,69.2226,975.095,217.83,74.28,-116.92,-330000000000000,-877400000000000,-1.905e15,0.0189,660470,703880,12698654951,12698653669,154741264,89,89,708851,703937,708850,205.223,112580000000000,112330000000000,109750000000000,80416000000000,21422000000000,191.987,217.76,0.02638,0.42465,0.3317,155.634,-24.6125,-28.9969,0.46909,0.37259,113.684,-9.74247,-19.6853,0.7376,105000000000000,110200000000000,112570000000000,112570000000000,1037.21,1109.66,0.3857,45900,45900,53940,53570,58770,0.4505,0.451,0.451,112600000000000,1037.21,1037.21,976,70,998,918941974
376,10910236989748,10236989748,0.7016,0.7173,10398312259,18,-1,-1,-1,0,342173000000000,312230000000000,1541.25,541.744,1248.03,1,0.6862,1138.68,976.382,688.15,623.846,767.02,-359.55,-307.1,6.882e15,-1.696e16,2.14e16,0.03869,64558678,64556938,12704164462,12704164015,151148660,109,109,64573385,64557035,64573384,435.199,312700000000000,326490000000000,272740000000000,150740000000000,51404000000000,262.313,270.93,0.05292,0.47965,0.30292,127.001,49.44,-28.0663,0.78955,0.43532,73.4971,16.0833,-24.3216,0.7069,282000000000000,375800000000000,312230000000000,312230000000000,1138.68,1160.47,0.6008,164800,164800,107300,66010,60870,0.7016,0.702,0.702,312200000000000,1138.68,1138.68,999,704,638,700940209
377,11110558554358,10558554358,0.7333,0.7498,10717684309,5,10558554294,10558554294,10717684308,0,113697000000000,125000000000000,1124.24,249.94,1062.03,1,0.1424,883.24,977.26,688.316,623.721,-635.22,-697.31,-139.43,3e15,-1.226e16,4.065e15,0.04651,64558223,64576986,12704164462,12704164015,149248616,111,111,64582096,64577084,64582095,185.168,125000000000000,130720000000000,111740000000000,83192000000000,18554000000000,68.9167,232.19,0.11268,0.68189,0.36239,106.506,32.4043,9.34152,0.64267,0.32165,61.8513,21.2419,56.1061,0.9156,119200000000000,116600000000000,90042000000000,125000000000000,749.18,883.24,0.5145,34720,34720,30150,13310,16790,0.7333,0.671,0.671,90040000000000,749.18,883.24,1000,704,638,700936270
378,11210717684308,10717684308,0.7498,0.7666,10875743574,22,-1,-1,-1,0,400350000000000,403580000000000,1652.42,191.255,1556.9,1,0.6862,1381.51,977.145,688.123,623.631,523.41,-206.1,-156.08,1.879e16,-3.726e16,3.007e16,0.04959,64557997,64556935,12704164462,12704164015,148260859,112,112,64576985,64557035,64576984,191.817,404200000000000,412300000000000,379090000000000,291440000000000,141190000000000,38.1972,275.62,0.06145,0.52851,0.4597,105.618,40.3982,-28.9894,0.53252,0.4941,85.5049,27.8093,-20.7599,0.7297,418400000000000,242800000000000,403580000000000,403580000000000,1381.51,1381.51,0.628,67270,67270,125200,89070,79240,0.7498,0.75,0.75,403600000000000,1381.51,1381.51,1000,704,638,700936270
379,9608044132988,8044132988,0.526,0.5378,8218516427,14,-1,-1,-1,0,126480000000000,127230000000000,1200.65,311.338,1028.36,1,0.2829,962.03,975.042,689.022,625.375,478.34,-345.4,-382.82,1.935e15,-2.785e15,-2.772e15,0.03472,64563459,64556951,12704164462,12704164015,161020146,96,96,64564361,64557035,64564360,300.663,127230000000000,128080000000000,118210000000000,78010000000000,29599000000000,42.1198,255.21,0.04142,0.83735,0.50819,-60.0142,-53.5468,60.9672,0.88184,0.44752,-21.3937,-49.4697,55.2962,0.6367,109800000000000,129600000000000,127230000000000,127230000000000,962.03,984.01,0.4032,13710,13710,22940,36340,34030,0.526,0.526,0.526,127200000000000,962.03,962.03,998,705,640,700105967
380,11611343655688,11343655688,0.8192,0.8376,11497675745,20,-1,-1,-1,0,448430000000000,455390000000000,1678.96,427.738,1348.32,1,0.6862,1259.14,977.47,687.794,623.42,-10.51,-481.05,-315.08,1.242e16,-4.079e16,2.028e16,0.03714,64557392,64556931,12704164462,12704164015,144321708,116,116,64587436,64557035,64587435,352.576,456620000000000,471040000000000,397180000000000,259670000000000,78856000000000,131.794,382.92,0.04466,0.46136,0.36881,134.536,62.263,-4.72567,0.42613,0.32199,98.6207,34.0574,-7.59072,0.6488,443100000000000,458500000000000,455390000000000,455390000000000,1259.14,1381.51,0.6565,73970,73970,62140,89670,79610,0.8192,0.819,0.819,455400000000000,1259.14,1259.14,1000,704,638,700936270
381,10309246084768,9246084768,0.6142,0.628,9413901748,8,-1,-1,-1,0,162757000000000,156700000000000,1257.64,302.782,1071.6,1,0.2829,952.99,975.661,688.549,624.594,385.51,-124.45,-562.36,1.648e15,-2.422e15,-1.364e15,0.01553,64560554,64556944,12704164462,12704164015,156450576,103,103,64566384,64557035,64566383,361.581,156790000000000,167520000000000,131570000000000,89500000000000,38638000000000,116.304,116.76,0.02021,0.84905,0.46455,54.8937,55.1442,-49.6374,0.86096,0.50082,19.5908,51.2904,-39.8714,0.6955,151000000000000,150500000000000,156700000000000,156700000000000,952.99,984.01,0.4215,59340,59340,24110,21050,21820,0.6142,0.614,0.614,156700000000000,952.99,952.99,999,705,639,700940213
382,10409413901748,9413901748,0.628,0.6421,9580694181,14,-1,-1,-1,0,187582000000000,188020000000000,1331.13,423.899,1125.11,1,0.2829,992.54,975.747,688.532,624.432,404.55,-169.55,-540.88,902200000000000,-424200000000000,1.813e15,0.00684,64560198,64556943,12704164462,12704164015,155614514,104,104,64568280,64557035,64568279,448.01,188670000000000,195340000000000,163260000000000,95318000000000,41724000000000,149.285,195.38,0.00946,0.81916,0.3785,77.1337,49.8552,-52.2422,0.83375,0.46666,29.4892,50.7371,-36.5663,0.7213,164900000000000,222500000000000,188020000000000,188020000000000,992.54,992.54,0.4406,137300,137300,47290,30970,31120,0.628,0.628,0.628,188000000000000,992.54,992.54,999,705,639,700940213
383,10810074541298,10074541298,0.6862,0.7016,10236989748,20,-1,-1,-1,0,341527000000000,270660000000000,1476.77,334.602,1254.15,1,0.6862,1117.89,976.195,688.24,623.917,726.14,-389.98,-351.58,4.302e15,-7.56e15,1.224e16,0.02647,64558943,64556939,12704164462,12704164015,152092960,108,108,64572611,64557035,64572610,340.499,271090000000000,293350000000000,220170000000000,158350000000000,61061000000000,191.838,167.07,0.03613,0.76077,0.41891,100.774,38.5569,-40.9206,0.75138,0.40273,86.2536,5.5602,-17.0185,0.7238,248200000000000,242100000000000,270660000000000,270660000000000,1117.89,1160.47,0.5622,161400,161400,91250,53010,49170,0.6862,0.686,0.686,270700000000000,1117.89,1117.89,999,704,638,700940209
384,11811651175748,11651175748,0.8564,0.8755,11803452659,6,11651175670,11651175670,11803452581,0,105704000000000,105010000000000,1015.58,272.427,864.17,1,0.6008,735.83,973.668,781.719,404.813,-441.96,273.94,437.07,5.855e15,2.473e15,4.774e15,0.05824,70444998,70459481,12704583178,12704582142,142777089,118,118,70468257,70459582,70468256,288.962,105020000000000,133490000000000,84068000000000,53204000000000,20207000000000,66.0942,45.54,0.08541,0.86219,0.64161,-23.9883,49.4525,-33.2696,0.61233,0.52806,-4.88762,-17.152,42.369,0.7593,130500000000000,112700000000000,97302000000000,105010000000000,729.82,815.64,0.5876,26350,26350,10470,7256,12540,0.8564,0.838,0.838,97300000000000,729.82,735.83,997,800,414,366313401
385,12112106083678,12106083678,0.9152,0.9357,12256996090,5,12106083619,12106083619,12256996049,0,136207000000000,143920000000000,1103.08,553.651,922.77,1,0.8951,783.09,973.349,781.938,405.014,-491.25,488.81,136.52,2.03e16,1.085e16,9.526e15,0.07061,70444711,70459478,12704583178,12704582142,139809650,121,121,70468901,70459582,70468900,498.785,143920000000000,176040000000000,83571000000000,54994000000000,18965000000000,272.833,168.3,0.15484,0.47416,0.29901,-42.2856,86.726,-32.7618,0.50151,0.49377,-4.84154,-27.6284,41.4666,0.8766,148700000000000,214000000000000,97302000000000,143920000000000,729.82,815.64,0.6142,62750,62750,30630,15240,15300,0.9152,0.838,0.838,97300000000000,729.82,783.09,996,800,414,366313406
386,12312407194058,12407194058,0.9567,0.9781,12560039294,2,12407194057,12407194057,-1,0,151160000000000,151160000000000,1103.05,450.322,1058.08,0,0.8951,807.95,973.196,782.123,404.893,-54.68,175.28,-649.34,-976400000000000,-2.983e15,1.216e15,0.01888,70444573,70459476,12704583178,12704582142,137839790,123,123,70469087,70459582,70469086,287.405,151320000000000,168360000000000,119090000000000,54722000000000,15358000000000,317.375,705.11,0.01901,0.40941,0.19142,-59.8888,107.335,14.0881,0.61847,0.45662,-5.84867,-23.9827,40.3255,1.558,149100000000000,186400000000000,97302000000000,151160000000000,729.82,815.64,0.6142,36160,36160,28640,15920,14240,0.9567,0.838,0.838,97300000000000,729.82,807.95,996,800,414,366313406
387,12512704583178,12704583178,1,0,-1,24,-1,-1,-1,0,441430000000000,441430000000000,1549.29,235.274,1495.83,1,0.8564,1273.44,973.385,781.577,404.964,-275.85,-199.44,95.62,-1.129e16,-2.703e16,-4.763e16,0.03081,70444547,70444547,12704583178,12704582142,135652645,125,125,-1,70444667,70473801,193.235,442070000000000,470680000000000,404700000000000,302480000000000,73228000000000,266.122,265.85,0.05222,0.36138,0.29227,-42.3786,124.846,-61.1613,0.28511,0.22086,-20.182,88.3612,-62.7115,0.8411,536000000000000,350300000000000,441430000000000,441430000000000,1273.44,1294.65,0.8376,35050,35050,97440,81370,64180,1,1,1,441400000000000,1273.44,1273.44,996,800,414,366313406
388,10910100886253,10100886253,0.7016,0.7173,10262840823,4,-1,-1,-1,0,238984000000000,228130000000000,1388.17,619.429,1086.02,1,0.2075,1017.29,31.1865,100.941,228.299,550.26,-243.04,167.23,-1.824e15,-9.494e15,897700000000000,0.02326,26561482,26559179,12569364935,12569363750,777266,109,109,26570050,26559267,26570049,435.628,228150000000000,239770000000000,192020000000000,96893000000000,33953000000000,251.689,229.69,0.03079,0.32163,0.297,107.038,-2.76438,-58.6153,0.52489,0.47601,56.8702,4.31472,-35.8182,0.6708,217100000000000,313000000000000,228130000000000,239070000000000,1017.29,1139.02,0.5378,-515.5,-515.5,-4527,44220,46660,0.6421,0.702,0.702,228100000000000,1017.29,1100.94,31,103,233,15823287
