"row_id","MDPL2__Rockstar__dbId","MDPL2__Rockstar__rockstarId","MDPL2__Rockstar__scale","MDPL2__Rockstar__desc_scale","MDPL2__Rockstar__descId","MDPL2__Rockstar__nprog","MDPL2__Rockstar__pId","MDPL2__Rockstar__upId","MDPL2__Rockstar__desc_pId","MDPL2__Rockstar__phantom","MDPL2__Rockstar__Mvir_SAM","MDPL2__Rockstar__Mvir","MDPL2__Rockstar__Rvir","MDPL2__Rockstar__Rs","MDPL2__Rockstar__Vrms","MDPL2__Rockstar__mmp","MDPL2__Rockstar__lastMM_scale","MDPL2__Rockstar__Vmax","MDPL2__Rockstar__x","MDPL2__Rockstar__y","MDPL2__Rockstar__z","MDPL2__Rockstar__vx","MDPL2__Rockstar__vy","MDPL2__Rockstar__vz","MDPL2__Rockstar__angMom_x","MDPL2__Rockstar__angMom_y","MDPL2__Rockstar__angMom_z","MDPL2__Rockstar__spin","MDPL2__Rockstar__breadthFirstId","MDPL2__Rockstar__depthFirstId","MDPL2__Rockstar__treeRootId","MDPL2__Rockstar__forestId","MDPL2__Rockstar__origHaloId","MDPL2__Rockstar__rockstar_snapnum","MDPL2__Rockstar__snapnum","MDPL2__Rockstar__nextCoprog_depthFirstId","MDPL2__Rockstar__mainLeaf_depthFirstId","MDPL2__Rockstar__lastProg_depthFirstId","MDPL2__Rockstar__Rs_Klypin","MDPL2__Rockstar__Mvir_all","MDPL2__Rockstar__M200b","MDPL2__Rockstar__M200c","MDPL2__Rockstar__M500c","MDPL2__Rockstar__M2500c","MDPL2__Rockstar__Xoff","MDPL2__Rockstar__Voff","MDPL2__Rockstar__spin_Bullock","MDPL2__Rockstar__axisratio_2_1","MDPL2__Rockstar__axisratio_3_1","MDPL2__Rockstar__axis1_x","MDPL2__Rockstar__axis1_y","MDPL2__Rockstar__axis1_z","MDPL2__Rockstar__axisratio_2_1_500c","MDPL2__Rockstar__axisratio_3_1_500c","MDPL2__Rockstar__axis1_x_500c","MDPL2__Rockstar__axis1_y_500c","MDPL2__Rockstar__axis1_z_500c","MDPL2__Rockstar__T_U","MDPL2__Rockstar__M_pe_Behroozi","MDPL2__Rockstar__M_pe_Diemer","MDPL2__Rockstar__Macc","MDPL2__Rockstar__Mpeak","MDPL2__Rockstar__Vacc","MDPL2__Rockstar__Vpeak","MDPL2__Rockstar__halfmass_scale","MDPL2__Rockstar__accRate_Inst","MDPL2__Rockstar__accRate_100Myr","MDPL2__Rockstar__accRate_1Tdyn","MDPL2__Rockstar__accRate_2Tdyn","MDPL2__Rockstar__accRate_Mpeak","MDPL2__Rockstar__Mpeak_scale","MDPL2__Rockstar__Acc_scale","MDPL2__Rockstar__First_Acc_scale","MDPL2__Rockstar__First_Acc_Mvir","MDPL2__Rockstar__First_Acc_Vmax","MDPL2__Rockstar__Vmax_Mpeak","MDPL2__Rockstar__ix","MDPL2__Rockstar__iy","MDPL2__Rockstar__iz","MDPL2__Rockstar__phkey"
77,10910193610993,10193610993,0.7016,0.7173,10355148936,1,-1,-1,-1,0,32403000000000,32470000000000,724.787,107.253,610.44,1,0.3377,585.91,674.748,60.0798,532.419,-299.16,-808.23,644.98,367000000000000,180400000000000,-465700000000000,0.0445,1059732209,1059732148,12661431073,12661430774,103178201,109,109,1059735205,1059732224,1059735204,105.074,32601000000000,34742000000000,26977000000000,19349000000000,10503000000000,33.8087,61.52,0.05065,0.67923,0.62072,-6.54419,43.149,-25.2113,0.64556,0.58101,0.32283,36.9957,-17.9288,0.6421,32000000000000,20630000000000,32470000000000,32470000000000,585.91,649.88,0.3609,4643,4643,3587,1996,2106,0.7016,0.702,0.702,32470000000000,585.91,585.91,690,61,545,880012108
78,11010355148933,10355148933,0.7173,0.7333,10515591877,2,-1,-1,10515591681,0,15627700000000,15932000000000,568.761,82.084,505.97,1,0.4605,455.63,675.274,59.5509,533.532,-563.01,-1250.68,202.05,18050000000000,186500000000000,63390000000000,0.04414,1918046939,1918046928,12661431071,12661430774,102541523,110,110,-1,1918047012,1918048625,85.0954,15984000000000,17061000000000,14035000000000,10818000000000,4892600000000,17.5684,47.96,0.05251,0.82209,0.53388,9.77156,-20.5294,33.5876,0.78917,0.4635,4.90153,-19.8551,27.0369,0.6855,15730000000000,11010000000000,15932000000000,15932000000000,455.63,516.38,0.4406,901.6,901.6,1003,747.1,706,0.7173,0.717,0.717,15930000000000,455.63,455.63,691,60,546,880012103
79,11110515591683,10515591683,0.7333,0.7498,10674919510,1,10515591681,10515591681,-1,0,12332000000000,12332000000000,519.476,60.642,652.21,0,0.2957,448.09,675.685,58.1575,534.55,352.24,-989.22,593.81,-26740000000000,90360000000000,-9972000000000,0.02965,111653717,111669767,12661431059,12661430774,101914119,111,111,111671796,111669863,111671795,52.7917,19442000000000,12966000000000,11008000000000,8133700000000,4547800000000,54.7543,109.51,0.03822,0.67393,0.60725,0.54236,29.8846,-20.4995,0.67433,0.53367,4.34341,26.2419,-14.2684,1.2368,11620000000000,7054000000000,25946000000000,33637000000000,529.29,585.79,0.4814,-25170,-25170,-8004,-3784,3877,0.6008,0.588,0.588,25950000000000,529.29,564.44,691,59,547,880011967
80,11410990317843,10990317843,0.7837,0.8013,11146416808,2,10990317671,10990317671,11146416646,0,30818300000000,31308000000000,696.557,101.134,573.93,1,0.3377,560.53,674.476,58.9593,533.425,-112.09,-1082.38,1044.85,68970000000000,5518000000000,-237200000000000,0.01948,1059732160,1059732143,12661431073,12661430774,99946854,114,114,1059735786,1059732224,1059735785,95.9377,32646000000000,34838000000000,26900000000000,19084000000000,9965800000000,21.4331,33.4,0.02058,0.67328,0.52484,-9.68326,37.0328,-32.6371,0.71545,0.57914,-3.4856,30.8313,-20.9189,0.5986,29420000000000,20490000000000,31355000000000,33440000000000,564.55,649.88,0.369,-171.7,-171.7,34.19,1175,1714,0.7173,0.767,0.767,31360000000000,564.55,581.28,690,60,546,880012100
81,11811608748863,11608748863,0.8564,0.8755,11761035294,1,11608748865,11608748750,11761035297,0,10569300000000,11209000000000,481.763,65.425,452.62,1,0.4605,397.83,674.758,57.4526,535.153,102.9,62.29,779.55,-14520000000000,-12520000000000,-31770000000000,0.01314,1918046921,1918046920,12661431071,12661430774,97305441,118,118,-1,1918047012,1918048680,56.7181,12579000000000,12168000000000,9703900000000,7079900000000,3480500000000,10.3244,24.11,0.0166,0.88337,0.59877,8.17829,-19.0601,21.1909,0.64335,0.48433,11.2843,-7.58058,21.0006,0.7346,11220000000000,7267000000000,15932000000000,15932000000000,455.63,516.38,0.4406,-437.5,-437.5,-1906,-983.6,415.6,0.7173,0.717,0.717,15930000000000,455.63,455.63,690,58,547,880011965
82,10108862119523,8862119523,0.5876,0.6008,9032185854,2,-1,-1,-1,0,14133300000000,14124000000000,568.048,134.01,472.49,1,0.4605,443.4,676.423,61.769,533.146,-439.69,-736.05,195.25,-5429000000000,117700000000000,-40030000000000,0.03677,1918046987,1918046937,12661431071,12661430774,108352985,101,101,-1,1918047012,1918048393,135.014,14124000000000,14511000000000,12593000000000,8398700000000,3610000000000,11.7258,98.54,0.04374,0.7262,0.43413,24.3868,38.6243,-15.0258,0.57804,0.39879,17.9777,31.1648,-14.6715,0.6461,12270000000000,13450000000000,14124000000000,14124000000000,443.4,516.38,0.4309,1281,1281,593.1,2601,2553,0.5876,0.588,0.588,14120000000000,443.4,443.4,692,63,545,880012168
83,12112063509043,12063509043,0.9152,0.9357,12214182720,7,-1,-1,-1,0,377809000000000,361060000000000,1498.85,415.175,1185.86,1,0.6862,1081.17,674.185,57.9926,534.447,-535.33,-188.93,106.02,-7.145e15,1.941e16,-7.092e15,0.02395,111653027,111652990,12661431059,12661430774,95341026,121,121,111678971,111653101,111678970,453.627,361110000000000,402370000000000,269350000000000,177680000000000,65398000000000,173.206,129.56,0.02934,0.36955,0.29696,84.3732,-30.541,96.0153,0.52782,0.42357,48.3986,-7.19092,57.1454,0.6488,350700000000000,388600000000000,361060000000000,379390000000000,1081.17,1222.93,0.6712,-57800,-57800,1874,43920,53090,0.8376,0.915,0.915,361100000000000,1081.17,1219.2,690,59,547,880011964
84,10309201290153,9201290153,0.6142,0.628,9369360493,1,9201289891,9201289891,9369360241,1,13806800000000,13806800000000,558.799,94.2775,544.517,1,0.3453,466.313,676.944,58.4268,535.424,-623.589,-175.388,-680.905,-43860000000000,-80440000000000,64340000000000,0.02071,111655292,111679196,12661431059,12661430774,165211307,103,103,-1,111679272,111679672,130.906,14815400000000,14266700000000,12536500000000,9122600000000,4514000000000,26.0504,126.43,0.03076,0.633125,0.41308,12.2516,8.16068,42.7398,0.684575,0.453895,-5.55971,14.0372,9.33391,0.77935,13675000000000,11425500000000,2944600000000,13806800000000,298.88,466.313,0.5876,22630,22630,10820,5407,4185,0.6142,0.412,0.412,2945000000000,298.88,466.313,693,59,548,880011822
85,10309201290193,9201290193,0.6142,0.628,9369360531,4,-1,-1,-1,0,27600700000000,27508000000000,704.188,104.391,611.04,1,0.3377,584.66,675.253,61.2527,531.493,-346.58,-737.19,534.58,-24240000000000,50890000000000,-225100000000000,0.02336,1059732316,1059732154,12661431073,12661430774,106708638,103,103,1059735083,1059732224,1059735082,102.175,27538000000000,28555000000000,23808000000000,17484000000000,9175500000000,22.3029,38.44,0.02637,0.72783,0.70278,-2.62953,44.8934,-22.1819,0.7112,0.68154,-0.92738,37.1617,-17.2557,0.6366,24510000000000,17980000000000,27508000000000,27584000000000,584.66,649.88,0.3453,-343,-343,328.8,2450,2777,0.6008,0.614,0.614,27510000000000,584.66,584.87,691,62,544,880012149
86,10409369360493,9369360493,0.628,0.6421,9536387095,1,9369360241,9369360241,9536386857,0,12227100000000,18822000000000,618.072,156.634,582.46,1,0.3453,469.19,676.767,58.3788,535.19,-783.53,-196.9,-1198.4,-70150000000000,-148100000000000,117400000000000,0.02481,111655080,111679195,12661431059,12661430774,106148582,104,104,-1,111679272,111679672,164.312,20088000000000,19686000000000,16575000000000,10822000000000,4582500000000,29.1572,117.42,0.04273,0.45035,0.30009,13.9769,16.3499,51.0429,0.45835,0.34126,7.46677,13.0357,37.2466,0.8332,16790000000000,19060000000000,2944600000000,18822000000000,298.88,469.19,0.6008,21980,21980,14660,7178,6031,0.628,0.412,0.412,2945000000000,298.88,469.19,693,59,548,880011822
87,10409369360523,9369360523,0.628,0.6421,9536387123,2,-1,-1,-1,0,14522700000000,14465000000000,566.144,123.885,472.94,1,0.4605,440.05,676.089,61.1613,533.291,-457.53,-875.06,157.85,-8804000000000,134900000000000,-57650000000000,0.04211,1918046967,1918046934,12661431071,12661430774,106148419,104,104,-1,1918047012,1918048400,121.724,14465000000000,15057000000000,12748000000000,8535700000000,3959200000000,31.1771,50.84,0.04831,0.76133,0.47349,17.9455,33.7689,-20.1148,0.69668,0.45833,12.3466,27.1903,-17.9283,0.6316,12740000000000,12990000000000,14465000000000,14465000000000,440.05,516.38,0.4309,109.6,109.6,657.2,1038,1163,0.628,0.628,0.628,14460000000000,440.05,440.05,692,62,546,880012164
88,10509536387123,9536387123,0.6421,0.6565,9702329167,1,-1,-1,-1,0,14651700000000,14663000000000,566.362,117.649,475.17,1,0.4605,441.47,675.964,60.9379,533.332,-511.51,-921.24,153.04,-6345000000000,128200000000000,-28870000000000,0.03649,1918046961,1918046933,12661431071,12661430774,105602199,105,105,-1,1918047012,1918048400,114.808,14675000000000,15271000000000,12852000000000,8775000000000,4142900000000,43.5233,22.24,0.0419,0.77812,0.48659,16.5869,33.5626,-20.0862,0.69818,0.45152,10.7256,26.5717,-18.2383,0.6345,12930000000000,12540000000000,14663000000000,14663000000000,441.47,516.38,0.4406,850.2,850.2,794.9,910.8,978.6,0.6421,0.642,0.642,14660000000000,441.47,441.47,692,62,546,880012164
89,12512661431073,12661431073,1,0,-1,1,-1,-1,-1,0,23705700000000,22623000000000,575.481,79.867,537.69,1,0.3377,475.73,674.894,57.5647,535.731,-423.76,82.62,33.37,-181900000000000,117600000000000,-69670000000000,0.02178,1059732132,1059732132,12661431073,12661430774,92781716,125,125,-1,1059732224,1059736157,69.7499,27602000000000,26625000000000,16778000000000,11723000000000,6821000000000,28.674,81.91,0.03006,0.7236,0.60061,28.0821,-6.86651,17.3663,0.72979,0.65581,21.5877,-5.31004,9.80299,0.768,22810000000000,13240000000000,22623000000000,39591000000000,475.73,649.88,0.4505,3039,3039,-5104,-2399,2124,0.8564,1,0.767,31360000000000,564.55,584.97,691,58,548,880011971
90,10709867184323,9867184323,0.6712,0.6862,10030937125,3,-1,-1,-1,0,29670700000000,29512000000000,708.82,90.823,612.85,1,0.3377,594.39,674.903,60.4769,532.099,-324.77,-784.83,625.16,66040000000000,-5592000000000,-257300000000000,0.0235,1059732241,1059732150,12661431073,12661430774,104420518,107,107,-1,1059732224,1059735204,88.2514,29512000000000,32059000000000,25529000000000,19135000000000,10485000000000,24.9289,24.17,0.02591,0.67853,0.62053,-2.32808,45.1074,-23.3837,0.64361,0.59079,1.36158,38.5658,-17.4193,0.6341,28200000000000,17920000000000,29512000000000,29512000000000,594.39,649.88,0.353,5417,5417,1452,1545,1981,0.6712,0.671,0.671,29510000000000,594.39,594.39,691,61,544,880012106
91,10810030936873,10030936873,0.6862,0.7016,10193610753,8,-1,-1,-1,0,275646000000000,216760000000000,1371.4,1277.34,1108.69,1,0.6862,995.37,676.149,58.2183,534.736,-764.98,-183.01,-454.36,4.019e15,1.958e16,-1.137e16,0.04615,111654160,111653003,12661431059,12661430774,103809383,108,108,111662175,111653101,111662174,623.038,217280000000000,236970000000000,158470000000000,73062000000000,29629000000000,252.558,552.69,0.08007,0.39693,0.23029,70.4657,-13.2598,108.923,0.48326,0.35487,17.6598,13.9679,67.3532,0.7959,201000000000000,332100000000000,216760000000000,216760000000000,995.37,995.37,0.5622,195400,195400,70340,56320,53320,0.6862,0.686,0.686,216800000000000,995.37,995.37,692,59,547,880011874
