"row_id","MDPL2__Rockstar__dbId","MDPL2__Rockstar__rockstarId","MDPL2__Rockstar__scale","MDPL2__Rockstar__desc_scale","MDPL2__Rockstar__descId","MDPL2__Rockstar__nprog","MDPL2__Rockstar__pId","MDPL2__Rockstar__upId","MDPL2__Rockstar__desc_pId","MDPL2__Rockstar__phantom","MDPL2__Rockstar__Mvir_SAM","MDPL2__Rockstar__Mvir","MDPL2__Rockstar__Rvir","MDPL2__Rockstar__Rs","MDPL2__Rockstar__Vrms","MDPL2__Rockstar__mmp","MDPL2__Rockstar__lastMM_scale","MDPL2__Rockstar__Vmax","MDPL2__Rockstar__x","MDPL2__Rockstar__y","MDPL2__Rockstar__z","MDPL2__Rockstar__vx","MDPL2__Rockstar__vy","MDPL2__Rockstar__vz","MDPL2__Rockstar__angMom_x","MDPL2__Rockstar__angMom_y","MDPL2__Rockstar__angMom_z","MDPL2__Rockstar__spin","MDPL2__Rockstar__breadthFirstId","MDPL2__Rockstar__depthFirstId","MDPL2__Rockstar__treeRootId","MDPL2__Rockstar__forestId","MDPL2__Rockstar__origHaloId","MDPL2__Rockstar__rockstar_snapnum","MDPL2__Rockstar__snapnum","MDPL2__Rockstar__nextCoprog_depthFirstId","MDPL2__Rockstar__mainLeaf_depthFirstId","MDPL2__Rockstar__lastProg_depthFirstId","MDPL2__Rockstar__Rs_Klypin","MDPL2__Rockstar__Mvir_all","MDPL2__Rockstar__M200b","MDPL2__Rockstar__M200c","MDPL2__Rockstar__M500c","MDPL2__Rockstar__M2500c","MDPL2__Rockstar__Xoff","MDPL2__Rockstar__Voff","MDPL2__Rockstar__spin_Bullock","MDPL2__Rockstar__axisratio_2_1","MDPL2__Rockstar__axisratio_3_1","MDPL2__Rockstar__axis1_x","MDPL2__Rockstar__axis1_y","MDPL2__Rockstar__axis1_z","MDPL2__Rockstar__axisratio_2_1_500c","MDPL2__Rockstar__axisratio_3_1_500c","MDPL2__Rockstar__axis1_x_500c","MDPL2__Rockstar__axis1_y_500c","MDPL2__Rockstar__axis1_z_500c","MDPL2__Rockstar__T_U","MDPL2__Rockstar__M_pe_Behroozi","MDPL2__Rockstar__M_pe_Diemer","MDPL2__Rockstar__Macc","MDPL2__Rockstar__Mpeak","MDPL2__Rockstar__Vacc","MDPL2__Rockstar__Vpeak","MDPL2__Rockstar__halfmass_scale","MDPL2__Rockstar__accRate_Inst","MDPL2__Rockstar__accRate_100Myr","MDPL2__Rockstar__accRate_1Tdyn","MDPL2__Rockstar__accRate_2Tdyn","MDPL2__Rockstar__accRate_Mpeak","MDPL2__Rockstar__Mpeak_scale","MDPL2__Rockstar__Acc_scale","MDPL2__Rockstar__First_Acc_scale","MDPL2__Rockstar__First_Acc_Mvir","MDPL2__Rockstar__First_Acc_Vmax","MDPL2__Rockstar__Vmax_Mpeak","MDPL2__Rockstar__ix","MDPL2__Rockstar__iy","MDPL2__Rockstar__iz","MDPL2__Rockstar__phkey"
83,9407646573876,7646573876,0.5032,0.5145,7822518184,1,-1,-1,-1,0,12861300000000,12799000000000,561.373,92.429,537.69,1,0.4605,488.18,677.315,63.0807,532.854,-412.95,-579.01,61.87,-54260000000000,120500000000000,20770000000000,0.04548,1918047056,1918046944,12661431071,12661430774,110918289,94,94,-1,1918047012,1918047679,86.5808,12823000000000,12816000000000,12400000000000,9678300000000,2902400000000,76.1371,128.68,0.05928,0.59681,0.35396,48.4854,41.001,14.65,0.47025,0.29513,41.9344,36.3352,6.68623,0.716,12320000000000,10230000000000,12799000000000,12799000000000,488.18,516.38,0.4215,1701,1701,5352,4233,4361,0.5032,0.503,0.503,12800000000000,488.18,488.18,693,64,545,879498356
84,11310833153986,10833153986,0.7666,0.7837,10990317671,14,-1,-1,-1,0,323490000000000,323300000000000,1525.89,414.143,1313.55,1,0.6862,1149.63,675,58.2694,534.335,-486.39,-28.54,70.01,-8.334e15,1.854e16,-1.243e16,0.02663,111653498,111652998,12661431059,12661430774,100609871,113,113,111673237,111653101,111673236,322.136,324530000000000,342010000000000,284720000000000,186730000000000,41974000000000,238.893,162.08,0.04086,0.39343,0.33486,114.604,-19.7941,105.914,0.36616,0.2365,82.0712,-11.4758,71.0498,0.7775,303900000000000,339600000000000,323300000000000,323300000000000,1149.63,1205.18,0.6565,87160,87160,99380,68640,64030,0.7666,0.767,0.767,323300000000000,1149.63,1149.63,691,59,547,880011967
85,9507822517816,7822517816,0.5145,0.526,7997808450,6,-1,-1,-1,0,60594000000000,59771000000000,935.903,252.799,871.03,1,0.2767,753.53,677.666,58.8415,535.506,-204.98,-317.54,-47.3,-803600000000000,-831000000000000,-90190000000000,0.02705,111657166,111653016,12661431059,12661430774,110049557,95,95,111656011,111653101,111656010,239.321,59786000000000,60158000000000,55246000000000,36444000000000,12743000000000,84.851,86.04,0.03899,0.54107,0.38951,-49.7963,58.6958,-50.0634,0.50621,0.39297,-36.0519,49.8814,-31.2775,0.7493,55200000000000,63210000000000,59771000000000,59771000000000,753.53,753.53,0.4215,20160,20160,19650,18670,19640,0.5145,0.514,0.514,59770000000000,753.53,753.53,693,60,548,880012241
86,11511146416646,11146416646,0.8013,0.8192,11301492789,11,-1,-1,-1,0,361527000000000,362960000000000,1566.72,350.307,1326.91,1,0.6862,1208.18,674.898,58.2179,534.395,-253.18,-124.57,64.05,-1.383e16,1.816e16,-2.321e15,0.02409,111653315,111652996,12661431059,12661430774,99284987,115,115,111674403,111653101,111674402,273.674,364540000000000,372840000000000,333150000000000,216060000000000,64709000000000,100.316,185.05,0.03193,0.4989,0.32135,93.6162,-9.9632,106.85,0.40069,0.2825,60.7108,8.0183,77.8083,0.7168,367000000000000,347800000000000,362960000000000,362960000000000,1208.18,1208.18,0.6712,55440,55440,72020,74680,65950,0.8013,0.801,0.801,363000000000000,1208.18,1208.18,691,59,547,880011967
87,8005154471816,5154471816,0.369,0.3773,5331206606,5,-1,-1,-1,0,27512700000000,26039000000000,729.278,164.012,746,1,0.2647,679.88,680.171,58.7502,537.408,-334.72,-107.94,-60.74,112700000000000,160100000000000,-35540000000000,0.02499,111662470,111657147,12661431059,12661430774,107844418,80,80,111659116,111657189,111659115,154.562,26063000000000,25609000000000,24773000000000,17422000000000,6911300000000,26.3063,157.9,0.03112,0.94317,0.59856,-18.1786,56.8,-38.8415,0.8135,0.51007,1.9774,57.8903,-12.3431,0.6761,21740000000000,24190000000000,26039000000000,27740000000000,679.88,759,0.2892,-4945,-4945,2909,11160,8318,0.353,0.369,0.369,26040000000000,679.88,685.41,696,60,550,880012318
88,9808346163526,8346163526,0.5498,0.5622,8519075466,2,-1,-1,-1,0,22931300000000,23102000000000,675.938,139.611,624.66,1,0.2957,552.19,675.725,57.7303,532.141,-447.85,244.12,735.29,-78450000000000,75160000000000,-3581000000000,0.01289,111656454,111669780,12661431059,12661430774,109037355,98,98,111671206,111669863,111671205,130.032,23135000000000,23370000000000,21293000000000,14225000000000,6276100000000,85.486,60.74,0.01731,0.49519,0.37783,27.704,10.7585,58.9272,0.60506,0.39632,21.6555,6.39813,42.5696,0.7273,20070000000000,20210000000000,23102000000000,23102000000000,552.19,585.79,0.3773,7940,7940,6922,5048,5355,0.5498,0.55,0.55,23100000000000,552.19,552.19,691,59,544,880011958
89,8105331206606,5331206606,0.3773,0.3857,5508622638,4,-1,-1,-1,0,27804500000000,26077000000000,728.742,148.777,746.43,1,0.2647,685.79,680.081,58.7199,537.376,-356.09,-99.79,-125.9,105700000000000,140300000000000,-7512000000000,0.02193,111662067,111657146,12661431059,12661430774,108534242,81,81,111659240,111657189,111659239,135.022,26095000000000,25699000000000,24976000000000,17838000000000,7412600000000,33.5819,131.55,0.02716,0.89799,0.54173,43.5623,43.9476,40.4976,0.78907,0.47669,25.963,53.1567,20.6408,0.6782,22030000000000,22580000000000,26077000000000,27740000000000,685.79,759,0.2892,304.3,304.3,1376,10240,5524,0.353,0.377,0.377,26080000000000,685.79,685.41,696,60,550,880012318
90,9908519075306,8519075306,0.5622,0.5747,8691057555,2,8519075277,8519075277,8691057540,0,25366700000000,24769000000000,689.633,94.416,600.77,1,0.2647,599,677.579,58.5857,536.081,-831.98,-81.58,-889.6,23140000000000,-163300000000000,76990000000000,0.02474,111656062,111657128,12661431059,12661430774,108626138,99,99,-1,111657189,111660226,88.9733,25353000000000,25107000000000,23138000000000,18235000000000,8461900000000,13.6401,71.23,0.02557,0.77981,0.55831,40.1099,-18.3781,32.2245,0.78528,0.55123,36.8156,-22.1378,12.8287,0.5887,23510000000000,16960000000000,27031000000000,29285000000000,626.98,759,0.2957,-4948,-4948,-3695,-1697,395.9,0.4505,0.526,0.526,27030000000000,626.98,661.94,693,59,548,880011822
91,9908519075466,8519075466,0.5622,0.5747,8691057718,3,-1,-1,-1,0,24062000000000,24157000000000,683.913,165.247,610.22,1,0.2957,534.54,675.61,57.7943,532.338,-417.79,270.14,794.57,-87940000000000,133300000000000,13470000000000,0.01758,111656185,111669779,12661431059,12661430774,108626219,99,99,111671233,111669863,111671232,180.127,24236000000000,24625000000000,21627000000000,13954000000000,6071300000000,87.9878,76.44,0.02348,0.48186,0.37982,25.2481,13.8499,57.6774,0.54437,0.41618,20.9168,5.86498,41.131,0.7143,20830000000000,23530000000000,24157000000000,24157000000000,534.54,585.79,0.3944,5163,5163,6171,5321,5336,0.5622,0.562,0.562,24160000000000,534.54,534.54,691,59,545,880011959
92,9908519075636,8519075636,0.5622,0.5747,8691057882,3,-1,-1,-1,0,27266000000000,27227000000000,711.733,124.247,630.35,1,0.3377,590.04,675.639,61.9442,530.978,-339.22,-673.98,443.06,49070000000000,100700000000000,-247100000000000,0.02765,1059732422,1059732158,12661431073,12661430774,109262573,99,99,1059734065,1059732224,1059734064,119.231,27474000000000,27828000000000,24230000000000,16986000000000,8614000000000,21.2784,74.89,0.03255,0.80194,0.7161,0.39734,47.7797,-26.5592,0.73886,0.64754,6.38268,40.5331,-17.5502,0.6535,23500000000000,19720000000000,27227000000000,27227000000000,590.04,649.88,0.3453,220.2,220.2,2960,5399,4605,0.5622,0.562,0.562,27230000000000,590.04,590.04,691,63,543,879760521
93,8205508622576,5508622576,0.3857,0.3944,5686612920,1,-1,-1,-1,0,23934300000000,23692000000000,704.915,97.451,755.36,1,0.2767,684.13,677.96,60.2455,535.676,-192.7,-316.24,-77.95,-92150000000000,-89460000000000,121600000000000,0.02507,111661625,111653029,12661431059,12661430774,109083425,82,82,111654503,111653101,111654502,102.461,23692000000000,23347000000000,22628000000000,18116000000000,7947100000000,19.7577,110.07,0.03171,0.52066,0.40603,-34.0578,69.0707,-18.1043,0.46872,0.33691,-26.6675,59.6955,-16.4014,0.7155,21690000000000,16160000000000,23692000000000,23692000000000,684.13,736.5,0.2647,3063,3063,3440,3767,1425,0.3857,0.386,0.386,23690000000000,684.13,684.13,694,61,548,880012239
94,8305686613416,5686613416,0.3944,0.4032,5865002897,4,-1,-1,-1,0,17251700000000,17296000000000,633.851,168.247,618,1,0.3377,563.55,676.969,64.3012,529.352,-281.68,-533.46,372.65,-40540000000000,-55050000000000,2922000000000,0.01676,1059733136,1059732174,12661431073,12661430774,110255427,83,83,1059732915,1059732224,1059732914,159.329,17296000000000,17118000000000,16590000000000,10761000000000,4195600000000,42.0578,23.7,0.02052,0.63744,0.45989,39.6141,50.7276,-20.5329,0.63222,0.42026,31.3657,37.846,-17.9836,0.6554,14690000000000,17770000000000,17296000000000,17434000000000,563.55,649.88,0.3303,-1039,-1039,4875,10860,12830,0.3857,0.394,0.394,17300000000000,563.55,593.99,693,65,542,879750028
95,10108862119206,8862119206,0.5876,0.6008,9032185555,1,8862119205,8862119205,-1,0,25782000000000,25782000000000,694.232,45.707,820.42,0,0.2647,678.06,677.178,58.4946,535.501,-842.97,-286.69,-1290.65,-147500000000000,-242900000000000,84150000000000,0.02307,111655541,111657126,12661431059,12661430774,107718554,101,101,111660227,111657189,111660226,50.4177,30393000000000,26104000000000,24690000000000,21240000000000,13498000000000,81.4382,130.01,0.03822,0.68658,0.42829,16.3992,0.90809,44.2812,0.72715,0.44851,14.6798,0.09453,38.1309,0.875,30560000000000,11440000000000,27031000000000,29285000000000,626.98,759,0.2957,1084,1084,-1538,-1549,0,0.4505,0.526,0.526,27030000000000,626.98,661.94,693,59,548,880011822
96,10108862119376,8862119376,0.5876,0.6008,9032185711,2,-1,-1,9032185629,0,28170000000000,25946000000000,695.702,190.354,604.74,1,0.2957,529.29,675.443,57.9533,532.781,-295.16,380.12,876.4,-113000000000000,139700000000000,-25310000000000,0.01652,111655663,111669777,12661431059,12661430774,107718457,101,101,111671272,111669863,111671271,219.876,25982000000000,26954000000000,21997000000000,13665000000000,6491300000000,52.6593,103.44,0.02316,0.49053,0.3922,27.412,17.633,55.9765,0.54055,0.38609,22.7983,9.29243,40.9741,0.7328,23930000000000,28370000000000,25946000000000,25946000000000,529.29,585.79,0.4309,4781,4781,5486,5540,5573,0.5876,0.588,0.588,25950000000000,529.29,529.29,691,59,545,880011959
97,6903297051316,3297051316,0.2892,0.2957,3456476135,4,-1,-1,-1,0,13121300000000,13112000000000,585.734,150.594,731.87,1,0.2647,624.44,680.994,58.4945,537.637,-122.23,48.39,168.55,46210000000000,124500000000000,64240000000000,0.0427,111667356,111657158,12661431059,12661430774,94235891,69,69,111657753,111657189,111657752,103.054,13112000000000,12954000000000,12865000000000,9756600000000,2048900000000,129.102,307.52,0.08138,0.36539,0.28895,11.1461,-39.8941,96.8992,0.2778,0.19288,16.807,-30.3155,82.9124,0.8554,11650000000000,13230000000000,13112000000000,13112000000000,624.44,631.53,0.2589,8702,9024,18850,12290,16420,0.2892,0.289,0.289,13110000000000,624.44,624.44,697,59,550,880012496
98,7103618305176,3618305176,0.3023,0.3091,3782322497,2,-1,-1,-1,0,16787300000000,15974000000000,624.769,261.873,717.92,1,0.2647,620.44,680.871,58.57,537.628,-264.44,226.34,-145.15,23610000000000,100700000000000,64880000000000,0.02585,111666404,111657156,12661431059,12661430774,97678438,71,71,111657809,111657189,111657808,163.875,16021000000000,15476000000000,15098000000000,10113000000000,1309700000000,142.196,151.28,0.04745,0.27752,0.24925,8.05046,-59.5884,121.719,0.27778,0.21206,7.3548,-43.5141,88.7234,0.8291,13140000000000,21330000000000,15974000000000,15974000000000,620.44,631.53,0.2647,22900,21660,16140,14120,18320,0.3023,0.302,0.302,15970000000000,620.44,620.44,697,59,550,880012496
99,12212214182776,12214182776,0.9357,0.9567,12364148792,1,-1,-1,-1,0,23705700000000,22294000000000,587.674,91.482,540.71,1,0.3377,475.32,675.085,57.5467,535.564,-119.93,-105.58,505.58,-66030000000000,288600000000000,131000000000000,0.03391,1059732135,1059732135,12661431073,12661430774,94690365,122,122,-1,1059732224,1059736157,77.3689,30066000000000,24571000000000,17987000000000,11705000000000,6656900000000,26.0756,103.86,0.04471,0.52156,0.45608,30.2885,-13.3983,26.2946,0.64037,0.58385,19.9905,-10.0697,16.9609,0.75,22030000000000,14790000000000,22294000000000,39591000000000,475.32,649.88,0.4505,-18210,-18210,-3418,-2529,2456,0.8564,0.936,0.767,31360000000000,564.55,584.97,691,58,548,880011971
100,7203782322416,3782322416,0.3091,0.316,3948425024,7,-1,-1,-1,0,20550300000000,20483000000000,678.269,172.724,755.03,1,0.2767,702.5,678.343,61.0049,535.906,-201.47,-284.34,-188.62,-122100000000000,-41230000000000,93400000000000,0.03016,111665872,111653039,12661431059,12661430774,99161589,72,72,-1,111653101,111654064,118.283,20483000000000,20296000000000,20168000000000,15099000000000,3083100000000,72.4669,102.15,0.04043,0.3927,0.31466,-36.1337,99.8778,6.30062,0.43303,0.35901,-33.2614,66.4882,7.96086,0.709,18700000000000,20570000000000,20483000000000,20483000000000,702.5,736.5,0.2589,10410,10380,13920,15020,16060,0.3091,0.309,0.309,20480000000000,702.5,702.5,694,62,548,880012228
101,12412516182156,12516182156,0.9781,1,12661431073,1,-1,-1,-1,0,23705700000000,21657000000000,572.245,73.935,533.13,1,0.3377,476.01,674.979,57.5493,535.713,-326.43,68.49,166.48,-48820000000000,148900000000000,-48550000000000,0.01773,1059732133,1059732133,12661431073,12661430774,93415275,124,124,-1,1059732224,1059736157,66.5204,27457000000000,25036000000000,16620000000000,11709000000000,6858600000000,26.7152,74.12,0.02346,0.64695,0.54703,30.9736,-10.3202,21.6125,0.72919,0.63699,22.0988,-8.55886,13.9592,0.7519,21570000000000,12310000000000,21657000000000,39591000000000,476.01,649.88,0.4505,2311,2311,-5556,-2908,2258,0.8564,0.978,0.767,31360000000000,564.55,584.97,691,58,548,880011971
102,10609702329176,9702329176,0.6565,0.6712,9867184323,3,-1,-1,-1,0,28461700000000,28201000000000,701.303,90.748,611.85,1,0.3377,591.36,674.988,60.6726,531.943,-333.81,-760.21,596.87,-18070000000000,-26620000000000,-173700000000000,0.01723,1059732257,1059732151,12661431073,12661430774,105010944,106,106,1059735143,1059732224,1059735142,86.7853,28216000000000,29679000000000,25024000000000,18858000000000,10160000000000,10.8049,13.53,0.01874,0.70214,0.64956,-2.04559,44.3673,-22.9508,0.68325,0.61889,1.37957,37.9399,-16.4639,0.6296,27000000000000,17540000000000,28201000000000,28201000000000,591.36,649.88,0.3453,2227,2227,587.3,1526,1673,0.6565,0.656,0.656,28200000000000,591.36,591.36,691,62,544,880012149
103,8806580192796,6580192796,0.4406,0.4505,6758822721,3,-1,-1,-1,0,35932000000000,35687000000000,800.468,159.802,808.72,1,0.2767,702.56,677.785,59.6218,535.519,-13.95,-501.2,35.42,-659400000000000,-350900000000000,372500000000000,0.05056,111659435,111653023,12661431059,12661430774,110769775,88,88,111655085,111653101,111655084,156.996,35699000000000,35338000000000,33157000000000,24160000000000,10154000000000,67.9988,250.28,0.07108,0.57325,0.33883,-46.8488,65.5779,-31.5811,0.61792,0.34005,-37.4333,48.2769,-29.4053,0.7512,30000000000000,29950000000000,35687000000000,35687000000000,702.56,736.5,0.2892,20750,20750,15130,9191,10740,0.4406,0.441,0.441,35690000000000,702.56,702.56,694,61,548,880012239
104,8806580192856,6580192856,0.4406,0.4505,6758822783,2,-1,-1,-1,0,30097000000000,29243000000000,749.051,152.616,718.15,1,0.2647,662.4,679.305,58.6869,537.117,-541.14,-47.08,-170.89,166100000000000,20630000000000,43550000000000,0.01688,111659479,111657139,12661431059,12661430774,110769837,88,88,111659736,111657189,111659735,139.438,29243000000000,29103000000000,27897000000000,20087000000000,8014800000000,42.9986,61.05,0.02052,0.72216,0.50459,51.2587,-4.36886,53.4635,0.82691,0.51294,33.5645,12.2415,45.1405,0.6696,25350000000000,25740000000000,29243000000000,29243000000000,662.4,759,0.2957,5228,5228,3503,2196,1226,0.4406,0.441,0.441,29240000000000,662.4,662.4,695,60,550,880012277
105,10709867184106,9867184106,0.6712,0.6862,10030936908,5,-1,-1,10030936873,0,101334000000000,101770000000000,1070.88,303.746,913.83,1,0.6008,838.99,675.255,58.2191,533.98,-127.48,82.84,686.82,377900000000000,989200000000000,-6.39e15,0.05465,111654344,111662717,12661431059,12661430774,104420586,107,107,111666653,111662784,111666652,196.735,101770000000000,104260000000000,94729000000000,61976000000000,9457000000000,116.86,70.31,0.08024,0.49484,0.45014,81.0087,103.602,-4.55664,0.36014,0.25928,76.3676,68.7694,-10.8927,0.7497,97490000000000,107100000000000,101770000000000,101770000000000,838.99,861.53,0.5876,14080,14080,37080,29860,27020,0.6712,0.671,0.671,101800000000000,838.99,838.99,691,59,546,880011960
106,7303948425024,3948425024,0.316,0.3231,4116297534,1,-1,-1,-1,0,21510300000000,21673000000000,690.648,248.236,730.12,1,0.2767,687.53,678.3,60.912,535.865,-157.1,-435.69,-150.47,-147100000000000,-57220000000000,108800000000000,0.03296,111665415,111653038,12661431059,12661430774,100615580,73,73,111654065,111653101,111654064,148.446,21673000000000,21420000000000,21109000000000,14459000000000,2754900000000,66.1459,145.93,0.04385,0.35022,0.30317,-36.797,97.3692,-2.73255,0.35823,0.29691,-32.114,66.589,-2.19323,0.6884,18550000000000,23130000000000,21673000000000,21673000000000,687.53,736.5,0.2647,12250,12200,12120,15150,15620,0.316,0.316,0.316,21670000000000,687.53,687.53,694,62,548,880012228
107,9107115225524,7115225524,0.4709,0.4814,7292843945,1,-1,-1,-1,0,30430700000000,29199000000000,744.197,127.09,700.86,1,0.2647,663.51,678.915,58.6034,536.973,-542.06,-72.88,-250.44,186800000000000,22770000000000,61980000000000,0.0196,111658457,111657136,12661431059,12661430774,110752569,91,91,111659889,111657189,111659888,113.297,29199000000000,29151000000000,27958000000000,21699000000000,8171400000000,19.7908,89.4,0.02287,0.73885,0.52812,52.9092,-15.8858,43.6817,0.80443,0.51451,41.9133,-10.2496,38.0856,0.6553,26910000000000,23460000000000,29199000000000,29285000000000,663.51,759,0.2957,515.7,515.7,2384,1576,1056,0.4505,0.471,0.471,29200000000000,663.51,661.94,695,60,549,880012234
108,7404116297534,4116297534,0.3231,0.3303,4285959234,2,-1,-1,-1,0,22061300000000,22375000000000,697.461,273.263,718.67,1,0.2767,676.53,678.256,60.813,535.838,-125.11,-472.46,-137.39,-159700000000000,-74490000000000,126900000000000,0.0351,111664970,111653037,12661431059,12661430774,101935175,74,74,111654157,111653101,111654156,171.875,22375000000000,21965000000000,21562000000000,13793000000000,2766900000000,56.3593,188.51,0.04661,0.3823,0.29385,-43.5231,93.449,-5.99095,0.34666,0.25326,-38.6485,62.3803,-1.03555,0.6813,18880000000000,24400000000000,22375000000000,22375000000000,676.53,736.5,0.2647,6961,6961,10190,14740,11840,0.3231,0.323,0.323,22380000000000,676.53,676.53,694,62,548,880012228
109,9207292844014,7292844014,0.4814,0.4922,7469998049,5,-1,-1,-1,0,20880300000000,20895000000000,664.183,185.938,622.1,1,0.353,540.42,676.142,59.9562,531.849,-250.19,-366.46,381.36,237800000000000,356600000000000,405800000000000,0.08219,111658187,111662732,12661431059,12661430774,110636476,92,92,-1,111662784,111663940,193.01,20897000000000,20880000000000,19149000000000,12003000000000,4490600000000,81.9624,141.09,0.11783,0.55497,0.48095,-9.2871,62.5081,-53.9101,0.62226,0.5209,-5.11731,53.3026,-28.5858,0.7391,17750000000000,22680000000000,20895000000000,20895000000000,540.42,575.15,0.3609,7744,7744,4753,5628,4799,0.4814,0.481,0.481,20900000000000,540.42,540.42,692,61,544,880012177
110,7504285959234,4285959234,0.3303,0.3377,4457155899,3,-1,-1,-1,0,22061300000000,22136000000000,694.378,218.677,718.38,1,0.2767,668.96,678.234,60.7081,535.812,-63.89,-525.62,-133.44,-152200000000000,-74210000000000,109100000000000,0.03365,111664535,111653036,12661431059,12661430774,103114019,75,75,111654201,111653101,111654200,166.581,22139000000000,21643000000000,21165000000000,14470000000000,3528700000000,41.4038,244.73,0.04354,0.50383,0.35015,-41.4715,75.9595,-14.2266,0.41976,0.28217,-36.426,55.4254,-10.009,0.6764,18400000000000,24440000000000,22136000000000,22375000000000,668.96,736.5,0.2647,-2317,-2317,7386,13140,9238,0.3231,0.33,0.33,22140000000000,668.96,676.53,694,62,548,880012228
111,11210674919684,10674919684,0.7498,0.7666,10833154158,1,10674919510,10674919510,10833153986,0,14298700000000,14524000000000,545.56,71.178,477.16,1,0.4605,439.89,675.008,58.8751,533.678,-518.2,-1460.7,402.04,30140000000000,139900000000000,50710000000000,0.04298,1918046933,1918046926,12661431071,12661430774,101255016,112,112,1918048626,1918047012,1918048625,76.1996,15494000000000,15271000000000,13065000000000,10172000000000,4570400000000,17.8038,7.66,0.04625,0.72308,0.51109,14.4323,-21.0013,29.2769,0.67682,0.44631,13.1616,-14.8216,25.2282,0.6325,14720000000000,9496000000000,15932000000000,15932000000000,455.63,516.38,0.4406,-78.66,-78.66,-217,285.2,596.8,0.7173,0.717,0.717,15930000000000,455.63,455.63,691,60,546,880012103
112,9507822517924,7822517924,0.5145,0.526,7997808561,3,-1,-1,-1,0,22739300000000,22596000000000,676.726,224.262,591.14,1,0.353,534.46,676.004,59.6098,532.195,-176.07,-430.9,463.51,268600000000000,158400000000000,188100000000000,0.04661,111657251,111662729,12661431059,12661430774,110049856,95,95,111664100,111662784,111664099,218.584,22611000000000,22759000000000,20493000000000,12665000000000,4114300000000,48.0984,100.28,0.06195,0.49495,0.38299,-32.6749,55.2339,-43.2564,0.57218,0.43464,-17.8664,42.0661,-26.9762,0.6909,20290000000000,28290000000000,22596000000000,22596000000000,534.46,575.15,0.369,2464,2464,3732,4464,4554,0.5145,0.514,0.514,22600000000000,534.46,534.46,692,61,544,880012177
113,9507822518014,7822518014,0.5145,0.526,7997808651,1,-1,-1,-1,0,19305300000000,19322000000000,642.32,77.146,648.82,1,0.2957,581.02,676.113,57.5958,531.71,-436.07,144.18,655.86,-15230000000000,15590000000000,33090000000000,0.00676,111657326,111669783,12661431059,12661430774,110049824,95,95,111671078,111669863,111671077,77.2904,19340000000000,19463000000000,18128000000000,13869000000000,7456300000000,27.1585,46.05,0.00875,0.53908,0.38223,19.3783,9.04201,57.2766,0.52218,0.32629,15.1578,8.99394,49.8599,0.7414,17780000000000,11780000000000,19322000000000,19322000000000,581.02,581.02,0.3091,6220,6220,5975,4010,3993,0.5145,0.514,0.514,19320000000000,581.02,581.02,692,58,544,880011886
114,9507822518184,7822518184,0.5145,0.526,7997808815,1,-1,-1,-1,0,13265700000000,13290000000000,566.987,144.076,499.18,1,0.4605,473.2,677.196,62.9067,532.889,-499.23,-674.11,109.26,-41570000000000,105400000000000,19620000000000,0.03855,1918047042,1918046943,12661431071,12661430774,110695134,95,95,1918047680,1918047012,1918047679,108.295,13358000000000,13323000000000,12769000000000,8836800000000,2342400000000,74.43,48.66,0.04737,0.54048,0.31358,53.9582,48.9244,7.63638,0.43885,0.28109,41.4447,40.7096,-1.81756,0.6564,12170000000000,13350000000000,13290000000000,13290000000000,473.2,516.38,0.4309,2665,2665,3880,4207,4359,0.5145,0.514,0.514,13290000000000,473.2,473.2,693,64,545,879498356
115,7804803606874,4803606874,0.353,0.3609,4978539867,5,-1,-1,-1,0,14438000000000,14423000000000,600.258,61.018,761.05,1,0.3377,648.02,677.309,65.0429,528.872,-304.35,-572.99,262.75,-75520000000000,-54760000000000,25270000000000,0.0262,1059733429,1059732179,12661431073,12661430774,106902207,78,78,1059732638,1059732224,1059732637,61.7449,14437000000000,14303000000000,14112000000000,11875000000000,6381400000000,83.1081,118.62,0.04133,0.68723,0.51424,8.13771,51.5973,-34.8973,0.64699,0.4508,7.87062,42.753,-36.0091,0.8336,14370000000000,8290000000000,14423000000000,14423000000000,648.02,648.02,0.3303,9174,9174,19380,10610,14110,0.353,0.353,0.353,14420000000000,648.02,648.02,693,66,541,879750040
116,8105331206824,5331206824,0.3773,0.3857,5508622854,1,-1,-1,-1,0,11482700000000,11441000000000,553.748,143.758,547.43,1,0.2957,507.78,677.727,57.1387,530.071,-463.35,136.67,473.35,-15010000000000,-9067000000000,17260000000000,0.01162,111662256,111669797,12661431059,12661430774,108535121,81,81,111670635,111669863,111670634,124.337,11446000000000,11273000000000,10935000000000,7566200000000,2166300000000,28.7289,36.47,0.015,0.48212,0.2792,17.8651,2.60398,81.5089,0.33795,0.23198,14.8519,2.13785,67.7574,0.6816,9609000000000,11700000000000,11441000000000,11441000000000,507.78,562.85,0.2892,1786,1786,903.4,4601,1913,0.3773,0.377,0.377,11440000000000,507.78,507.78,693,58,542,879760791
